mof_10024	 1.568268	 3.138582	 9.111358	 15.738201	 23.578970	 31.338629	 46.597763	 61.729870	 76.360382	 90.809357	 97.071983	 117.186653	 129.897461	 140.927902	 
mof_10025	 2.318485	 4.572592	 13.164905	 22.294926	 32.851181	 42.684071	 62.135490	 79.957710	 95.062408	 111.152206	 117.934509	 137.649536	 150.278839	 161.069687	 
mof_10026	 1.905576	 3.799567	 10.979553	 18.761831	 28.052910	 36.723576	 54.030540	 70.450760	 85.491608	 100.468437	 106.891373	 126.579308	 139.143127	 150.959778	 
mof_10027	 4.546867	 8.868287	 24.814787	 41.252712	 58.988056	 75.673820	 105.223373	 129.749863	 150.824051	 169.578094	 177.085281	 198.290497	 208.645981	 218.421539	 
mof_10028	 1.711735	 3.402108	 9.838800	 16.891689	 25.320274	 33.322174	 49.458191	 64.898369	 79.344055	 94.636116	 100.228165	 120.481056	 132.393234	 143.745087	 
mof_10029	 2.373323	 4.725039	 13.512841	 22.780176	 33.287220	 43.408981	 62.335205	 79.606407	 95.183174	 110.377419	 116.618233	 136.254700	 148.629944	 159.990555	 
mof_1003	 6.762604	 13.133495	 34.551228	 54.527245	 74.574661	 91.385857	 119.485588	 141.300140	 159.067245	 173.389053	 179.847580	 197.735687	 207.881882	 215.431259	 
mof_10030	 1.805861	 3.596665	 10.374271	 17.855347	 26.611103	 35.124626	 51.509460	 67.419739	 82.266701	 97.548584	 103.568527	 123.449936	 135.361923	 146.501663	 
mof_10031	 1.780689	 3.542356	 10.191619	 17.540781	 26.259834	 34.436001	 50.624725	 66.718346	 81.248291	 95.416626	 102.479790	 121.424927	 133.886749	 145.910843	 
mof_10032	 1.635223	 3.260941	 9.434712	 16.258575	 24.337236	 32.178593	 47.841217	 63.041069	 77.135841	 91.550812	 98.332031	 117.400246	 129.254578	 141.060486	 
mof_10033	 1.498769	 2.991945	 8.690527	 14.983509	 22.436037	 29.762556	 44.301846	 58.791889	 72.682213	 86.300926	 92.638618	 111.356705	 123.493576	 134.679489	 
mof_10034	 2.106586	 4.174121	 11.883331	 20.341789	 30.017124	 38.772163	 56.290962	 72.637352	 87.537415	 102.129318	 108.923271	 127.639275	 140.034470	 151.249298	 
mof_10035	 1.658233	 3.302979	 9.582694	 16.415804	 24.504896	 32.466373	 47.815666	 62.987282	 77.139038	 91.399902	 97.552452	 117.168602	 129.290802	 140.569534	 
mof_10036	 1.647034	 3.277420	 9.532741	 16.374416	 24.501181	 32.430069	 47.981960	 63.193092	 77.681053	 92.051025	 98.576241	 117.800667	 129.838379	 141.122421	 
mof_10037	 1.753394	 3.494298	 10.129097	 17.301874	 25.768551	 33.942745	 49.735600	 65.327019	 79.522057	 93.522957	 100.104721	 119.087189	 131.058777	 142.379150	 
mof_10038	 3.435688	 6.793542	 19.414192	 32.915894	 48.370464	 62.744080	 89.586510	 113.175117	 134.034912	 152.459015	 160.569260	 182.633575	 194.740906	 204.780762	 
mof_10039	 1.697749	 3.382617	 9.785838	 16.718170	 25.088528	 32.912582	 48.534824	 63.457195	 77.665131	 91.728622	 97.592865	 116.726883	 129.095596	 140.013870	 
mof_1004	 4.451236	 8.838522	 24.647758	 40.638664	 57.993416	 74.084976	 101.142563	 123.935936	 142.889359	 160.354309	 166.297104	 185.905075	 196.569794	 206.365494	 
mof_10040	 1.655586	 3.312547	 9.582415	 16.435980	 24.486713	 32.231586	 47.415634	 62.092319	 76.571205	 90.293686	 96.683578	 115.174225	 127.074104	 138.042511	 
mof_10041	 1.444572	 2.897365	 8.364468	 14.421591	 21.594685	 28.583481	 42.559742	 56.297245	 69.382881	 82.624245	 88.702019	 107.160339	 118.607330	 130.003326	 
mof_10042	 1.647258	 3.283137	 9.432484	 16.138895	 24.051991	 31.780886	 46.689754	 61.019550	 74.863358	 88.096764	 94.200378	 112.709854	 124.292305	 135.966171	 
mof_10043	 1.555044	 3.102799	 8.958419	 15.409270	 22.904284	 30.319120	 44.652599	 58.769779	 72.105057	 85.319008	 91.523636	 109.410973	 121.124641	 131.961777	 
mof_10044	 1.381100	 2.763615	 7.974954	 13.802141	 20.642605	 27.347475	 40.689102	 53.811924	 66.802078	 79.255356	 85.116913	 103.018135	 114.299179	 125.238258	 
mof_10045	 1.424066	 2.854902	 8.258862	 14.172749	 21.190546	 27.981743	 41.592857	 54.942097	 67.779770	 80.841209	 86.215263	 104.004929	 115.166687	 126.480835	 
mof_10046	 1.404940	 2.802874	 8.128170	 13.983782	 20.940472	 27.866091	 41.524086	 54.576229	 67.820412	 80.686714	 86.408722	 104.551727	 116.034325	 126.450661	 
mof_10047	 3.835358	 7.553165	 21.508888	 35.986767	 52.230679	 66.808517	 93.766998	 117.506386	 137.206558	 155.336258	 162.310684	 183.237656	 195.422256	 206.807404	 
mof_10048	 4.350816	 8.552601	 24.237879	 40.686069	 58.501858	 75.107681	 103.782295	 129.128708	 149.528687	 167.029739	 174.948792	 197.166641	 206.923279	 217.994537	 
mof_10049	 3.486723	 6.884523	 19.665323	 33.102280	 48.541359	 62.489899	 88.124130	 110.821144	 130.639664	 148.326141	 155.974457	 178.256104	 189.841522	 200.310211	 
mof_1005	 4.205039	 8.213201	 23.102190	 38.371822	 55.084251	 70.001556	 95.911583	 117.015541	 136.286484	 151.813934	 159.578445	 178.173660	 188.854889	 199.214127	 
mof_10050	 3.365315	 6.653197	 19.264053	 32.316025	 47.585297	 61.813084	 88.474670	 110.293846	 131.107834	 148.460114	 156.062790	 177.780975	 189.342438	 199.716644	 
mof_10051	 4.720907	 9.238211	 25.894535	 42.257172	 59.239136	 74.964844	 101.779678	 124.250313	 145.014832	 160.773819	 168.493729	 188.209946	 199.863815	 209.671173	 
mof_10052	 3.999477	 7.857818	 22.282076	 37.020081	 53.294010	 67.840202	 93.994102	 116.724403	 135.652420	 152.521820	 160.604416	 179.038071	 191.174576	 201.886337	 
mof_10053	 4.635341	 9.230187	 26.378883	 44.832867	 65.403519	 83.551163	 116.459793	 141.603699	 163.606720	 181.661423	 188.868439	 206.997681	 218.350983	 226.026352	 
mof_10054	 3.139006	 6.264519	 17.659132	 29.509235	 42.970615	 55.236515	 77.627686	 97.680130	 115.805542	 132.110901	 139.061981	 159.929901	 172.475143	 182.817780	 
mof_10055	 3.000126	 5.936666	 16.877718	 28.483570	 41.211720	 53.516319	 75.852448	 95.876930	 113.494202	 129.889191	 137.299026	 158.460175	 170.753754	 182.304184	 
mof_10056	 2.808925	 5.601322	 15.940638	 26.965212	 39.348640	 51.137726	 72.951553	 92.491890	 110.407120	 128.183380	 133.874527	 155.886597	 168.560791	 179.705627	 
mof_10057	 2.249970	 4.502212	 12.980820	 22.243950	 33.169552	 43.386524	 63.713703	 82.021538	 99.289879	 115.697304	 122.382332	 143.748947	 156.259384	 168.381287	 
mof_10058	 2.285244	 4.566325	 13.140691	 22.474697	 33.458717	 43.911743	 64.025482	 82.555916	 100.116890	 116.373497	 123.119987	 144.768829	 157.146286	 168.974792	 
mof_10059	 2.259596	 4.482064	 12.996582	 22.338001	 32.977661	 43.518887	 63.325714	 81.785080	 98.867371	 114.994019	 122.114899	 143.624481	 156.818832	 167.245422	 
mof_1006	 4.595600	 9.040728	 25.282660	 41.257980	 58.772034	 74.120377	 100.885674	 122.694542	 141.386414	 158.317749	 165.579651	 183.969711	 195.786667	 205.136230	 
mof_10060	 1.781616	 3.564681	 10.313648	 17.844591	 26.649439	 35.396656	 52.418720	 68.985466	 84.894211	 100.642731	 107.074570	 127.670242	 140.517242	 151.864120	 
mof_10061	 2.389111	 4.756377	 13.637296	 23.097950	 34.085400	 44.478622	 64.145081	 81.822197	 98.310783	 114.185349	 120.706451	 140.326614	 153.184937	 164.303802	 
mof_10062	 2.106988	 4.208680	 12.130434	 20.726658	 30.777250	 40.292507	 59.126747	 76.433456	 92.357117	 108.126022	 114.166023	 134.500824	 146.821548	 159.091705	 
mof_10063	 1.895336	 3.800516	 10.930677	 18.792919	 27.990967	 36.933636	 54.213665	 70.427414	 85.976166	 100.690605	 106.816528	 127.477493	 139.837448	 150.761185	 
mof_10064	 2.951223	 5.850134	 16.803139	 28.593832	 41.961231	 54.712479	 78.894844	 100.389816	 120.200706	 138.629410	 145.638275	 168.449051	 180.572296	 191.758575	 
mof_10065	 1.866331	 3.725291	 10.781289	 18.455082	 27.602066	 36.487888	 53.699348	 70.185303	 86.162628	 100.981346	 107.314354	 127.199112	 139.467896	 151.511261	 
mof_10066	 2.053278	 4.087511	 11.678705	 20.060806	 29.751896	 39.101482	 56.962917	 73.349190	 89.122780	 104.093590	 111.060165	 130.333008	 142.168213	 153.708588	 
mof_10067	 2.286317	 4.580255	 13.090061	 22.127190	 32.529026	 42.125862	 60.399837	 77.260460	 92.727280	 107.824310	 114.183990	 132.800064	 145.435074	 156.956512	 
mof_10068	 2.097944	 4.135973	 11.961793	 20.256073	 30.030483	 39.225330	 56.871891	 73.443687	 88.449638	 103.770370	 109.652527	 128.439987	 141.433701	 152.322067	 
mof_10069	 1.924353	 3.815078	 11.027940	 18.840038	 27.903948	 36.655060	 53.753353	 69.668594	 84.937180	 99.285278	 105.438431	 125.453415	 137.303162	 148.563110	 
mof_1007	 2.639854	 5.225041	 15.159334	 26.016478	 38.601665	 50.832150	 74.400925	 94.680733	 113.377762	 131.098953	 138.105667	 158.768051	 172.290497	 182.070938	 
mof_10070	 1.806618	 3.595163	 10.389769	 17.829542	 26.630095	 34.996193	 51.787010	 67.282394	 82.067337	 96.604828	 102.830696	 122.078773	 134.409042	 145.402328	 
mof_10071	 1.620607	 3.226056	 9.355714	 16.047226	 24.039579	 31.712212	 46.970867	 61.840820	 76.353172	 90.227852	 96.221344	 115.073006	 127.838890	 138.538574	 
mof_10072	 1.469626	 2.937595	 8.518207	 14.705480	 22.085144	 29.401911	 43.774307	 57.982079	 71.635269	 85.602112	 91.619240	 110.087601	 122.705383	 134.271820	 
mof_10073	 2.040108	 4.061561	 11.657906	 19.842886	 29.537245	 38.478271	 56.048096	 72.438477	 87.269081	 102.257263	 108.643066	 127.747467	 139.694473	 151.328842	 
mof_10074	 1.661853	 3.331144	 9.631230	 16.486387	 24.673758	 32.507195	 48.106907	 63.079182	 77.210335	 91.097679	 97.414917	 116.131149	 128.297699	 139.365707	 
mof_10075	 3.276659	 6.512505	 18.546141	 31.322987	 45.962334	 59.551716	 84.790688	 106.637283	 126.872292	 144.594604	 151.696747	 173.208649	 187.041794	 197.882584	 
mof_10076	 1.565716	 3.118703	 9.047951	 15.603355	 23.274300	 30.784220	 45.778160	 60.339100	 74.201279	 87.963600	 94.194969	 112.722839	 124.337944	 136.720627	 
mof_10077	 2.057817	 4.080876	 11.685942	 20.006416	 29.678738	 38.563496	 56.144131	 71.997902	 87.073128	 102.039970	 107.714096	 127.143318	 139.165344	 150.149368	 
mof_10078	 1.630887	 3.262982	 9.404452	 16.186443	 24.261421	 32.025635	 47.533524	 62.487915	 76.557617	 90.901878	 96.871666	 116.288765	 128.081070	 139.066681	 
mof_10079	 1.618110	 3.220968	 9.305107	 16.017939	 24.019081	 31.647886	 46.836414	 61.631382	 75.686195	 89.661263	 95.738052	 114.516693	 126.559532	 138.162552	 
mof_1008	 4.960393	 9.757058	 26.655203	 43.949539	 61.827709	 77.580521	 104.490074	 126.228584	 144.838409	 160.745621	 167.144638	 185.760910	 196.103455	 205.618774	 
mof_10080	 1.524793	 3.040320	 8.818722	 15.205660	 22.836834	 30.217285	 44.951759	 59.344349	 73.094215	 86.844948	 92.790382	 111.411995	 123.547050	 134.440628	 
mof_10081	 1.419263	 2.835998	 8.204369	 14.183452	 21.271997	 28.206205	 42.105595	 55.840660	 69.051826	 82.531662	 88.347549	 106.852242	 118.362343	 129.385132	 
mof_10082	 1.886974	 3.748458	 10.793165	 18.408482	 27.113953	 35.648994	 51.905762	 66.968765	 81.891541	 96.054939	 101.823776	 120.983162	 131.888809	 142.953415	 
mof_10083	 1.552776	 3.091076	 8.978009	 15.399047	 23.009163	 30.378366	 45.139668	 59.457767	 73.301872	 86.479980	 92.684174	 111.434807	 123.640945	 134.142715	 
mof_10084	 1.518934	 3.045015	 8.794477	 15.132098	 22.789513	 30.018583	 44.527676	 58.909252	 72.617165	 86.408585	 92.141342	 110.928276	 123.326942	 134.002762	 
mof_10085	 1.635009	 3.268310	 9.435344	 16.197699	 24.123617	 31.834415	 46.966377	 61.371773	 75.183151	 89.192802	 94.925468	 113.699303	 125.527328	 136.392990	 
mof_10086	 2.666622	 5.325096	 15.310243	 26.076576	 38.510590	 50.260410	 73.216911	 93.899399	 112.582558	 130.018723	 137.719116	 159.705826	 172.874512	 184.673660	 
mof_10087	 1.606230	 3.203827	 9.228469	 15.905023	 23.587618	 31.288960	 46.172672	 60.229900	 73.966141	 87.812767	 93.465446	 112.287827	 123.633499	 134.958466	 
mof_10088	 1.553903	 3.103719	 8.926596	 15.372293	 22.994972	 30.226059	 44.913799	 58.843792	 72.503609	 85.802895	 91.506210	 109.989822	 121.700569	 132.508865	 
mof_10089	 1.373645	 2.740365	 7.935447	 13.690706	 20.489937	 27.142279	 40.550304	 53.428085	 66.585068	 79.079353	 84.683014	 102.729523	 114.100014	 125.161659	 
mof_1009	 3.801549	 7.507073	 21.349377	 35.659924	 51.597099	 65.816116	 91.329132	 112.511986	 131.846008	 148.480225	 155.052032	 175.235931	 186.248611	 195.996796	 
mof_10090	 1.532508	 3.060242	 8.878640	 15.208470	 22.655436	 29.852036	 44.189632	 58.251476	 71.457718	 84.262436	 90.040596	 107.854836	 119.346779	 130.624222	 
mof_10091	 1.474282	 2.940863	 8.470808	 14.597562	 21.789228	 28.868559	 42.664734	 56.136936	 69.224983	 81.839844	 88.031799	 105.443932	 117.005096	 127.990753	 
mof_10092	 1.323936	 2.655042	 7.676005	 13.246111	 19.874836	 26.265491	 39.318810	 51.862728	 64.435089	 76.836922	 82.312363	 99.866943	 111.041092	 121.959503	 
mof_10093	 1.362273	 2.720749	 7.874837	 13.595391	 20.349770	 26.957077	 39.947727	 52.866322	 65.194962	 77.772232	 83.249222	 100.428711	 111.931175	 122.990692	 
mof_10094	 1.333392	 2.662708	 7.730025	 13.327404	 19.978024	 26.566805	 39.527447	 52.528465	 65.165031	 77.335014	 83.524483	 100.884491	 111.882736	 122.979050	 
mof_10095	 3.159843	 6.253064	 17.855240	 30.210287	 44.052292	 56.936382	 80.744141	 101.910873	 120.597687	 138.782196	 145.752823	 167.589752	 179.393692	 191.063477	 
mof_10096	 4.101254	 8.167228	 23.096403	 38.823948	 56.764244	 72.702980	 102.199234	 126.508263	 147.744980	 166.203949	 173.947784	 195.627640	 207.010056	 217.801865	 
mof_10097	 2.924643	 5.773662	 16.503084	 28.065405	 41.210522	 53.656284	 77.120399	 97.786850	 117.087891	 134.476913	 141.560593	 163.724060	 175.973389	 187.148178	 
mof_10098	 3.140017	 6.224704	 17.752697	 29.874186	 43.448803	 55.698826	 78.872383	 99.132126	 117.502495	 134.347610	 142.002045	 161.765854	 175.704407	 187.019714	 
mof_10099	 3.862300	 7.502906	 20.454321	 33.257023	 47.762016	 60.270393	 83.686295	 104.062592	 121.622177	 138.117371	 144.982986	 166.325394	 177.504181	 188.606781	 
mof_101	 109.225243	 125.806519	 144.933228	 152.329224	 155.591110	 158.048523	 159.940353	 161.088272	 163.918579	 164.302612	 163.244308	 165.571899	 164.017303	 167.249710	 
mof_1010	 3.087880	 6.121597	 17.601482	 30.204521	 44.520966	 58.161304	 82.855659	 104.390251	 122.917976	 140.710983	 146.876053	 167.873215	 180.490158	 189.849487	 
mof_10100	 3.298197	 6.484281	 18.208292	 30.307262	 43.573334	 55.744320	 77.960869	 97.384003	 115.308800	 132.297653	 138.728622	 158.715164	 171.672699	 182.561554	 
mof_1011	 6.594966	 12.809473	 33.909809	 53.682861	 73.486343	 89.556282	 115.974190	 136.185989	 154.505844	 169.207550	 174.190887	 191.660507	 201.343033	 209.221909	 
mof_1012	 3.160575	 6.234377	 17.560150	 29.713331	 43.326363	 56.205559	 79.485062	 100.509659	 119.099045	 135.443024	 142.119034	 162.001877	 173.900375	 184.386383	 
mof_1013	 2.345102	 4.679413	 13.446414	 23.060396	 33.909874	 44.496620	 64.543129	 82.793510	 100.090897	 115.674072	 122.537308	 142.532318	 154.766815	 165.655273	 
mof_1014	 4.700491	 9.231963	 25.416260	 41.685402	 59.208515	 74.103157	 100.611221	 121.627007	 140.205276	 155.952667	 162.273972	 181.162064	 192.380020	 201.358414	 
mof_10149	 3.242996	 6.420455	 18.112026	 30.443401	 44.141628	 55.793911	 77.253281	 93.647934	 106.846001	 118.403938	 122.216995	 133.654907	 140.248642	 146.591705	 
mof_1015	 4.040084	 7.930943	 22.137190	 36.995167	 52.999485	 67.573776	 93.146713	 115.192757	 133.895035	 149.281281	 156.850937	 175.412094	 187.168015	 197.685684	 
mof_10156	 1.939808	 3.851065	 11.002820	 18.768337	 27.516773	 35.784695	 51.505905	 66.338020	 80.475121	 93.645599	 99.579750	 117.577980	 128.889175	 139.284683	 
mof_1016	 3.238289	 6.370483	 17.992105	 30.469090	 44.407108	 57.242687	 81.310165	 101.596413	 120.720863	 136.287292	 143.898849	 164.011780	 176.015961	 187.029419	 
mof_10160	 2.947552	 5.430581	 13.080975	 20.637150	 29.206045	 37.512531	 53.882622	 68.458588	 82.924484	 96.720772	 102.390182	 120.283699	 131.321609	 140.801727	 
mof_1017	 2.981148	 5.956415	 16.872721	 28.452890	 41.690441	 54.238884	 77.514145	 98.023636	 116.111145	 132.997604	 140.039749	 160.219101	 172.381378	 184.262756	 
mof_10171	 2.050859	 4.103342	 11.808343	 20.309530	 29.858692	 39.318863	 57.890236	 74.269432	 89.922134	 104.555824	 110.226151	 128.863159	 139.227859	 150.840454	 
mof_1018	 2.362140	 4.692385	 13.456701	 22.954695	 34.038254	 44.662930	 65.346268	 84.258186	 102.116577	 118.607338	 126.384323	 146.757782	 158.711166	 170.151901	 
mof_10182	 3.920100	 7.039591	 17.202757	 26.918467	 37.896969	 48.679993	 67.950729	 85.642563	 101.995499	 116.930862	 122.802094	 142.836777	 153.370926	 164.749115	 
mof_1019	 1.977224	 3.946992	 11.366636	 19.682596	 29.267643	 38.830780	 57.565605	 75.366074	 92.321953	 108.167351	 114.576279	 136.115250	 148.888885	 160.639740	 
mof_10197	 2.002028	 3.985973	 11.421004	 19.561920	 28.876085	 37.843658	 55.015400	 70.676224	 84.874130	 98.072060	 104.339203	 120.820534	 130.145386	 138.945251	 
mof_102	 103.572784	 124.495323	 149.537277	 160.832657	 165.303955	 168.499344	 174.253662	 177.301147	 179.628937	 180.027435	 179.721771	 184.311203	 184.101288	 185.494919	 
mof_1020	 3.776889	 7.441478	 20.872032	 34.995819	 50.086254	 63.887741	 88.688103	 109.937943	 128.041885	 144.040024	 151.063553	 171.172150	 182.092270	 192.652527	 
mof_10208	 2.805394	 5.282240	 13.791164	 22.149151	 31.777237	 40.591618	 57.934341	 73.248550	 88.207779	 101.950462	 108.286644	 125.097519	 137.435471	 147.195862	 
mof_1021	 2.704649	 5.334871	 15.094380	 25.761013	 37.811394	 49.074638	 70.287392	 89.575714	 106.952560	 122.947891	 129.558075	 149.981506	 162.086441	 172.225189	 
mof_1022	 7.352954	 14.188087	 37.413902	 59.270515	 79.598511	 97.189163	 125.517738	 146.058716	 164.491379	 179.066925	 184.317810	 200.836548	 210.475189	 217.566910	 
mof_1023	 2.370321	 4.725554	 13.430087	 22.806055	 33.915230	 44.301441	 64.438080	 83.104515	 100.248207	 116.133049	 123.361038	 144.038910	 156.164062	 166.860367	 
mof_10230	 2.868165	 5.538379	 14.853856	 23.828611	 33.824871	 43.167297	 59.668812	 74.569344	 88.886551	 102.867561	 109.166824	 126.659401	 137.995026	 147.969254	 
mof_1024	 3.834263	 7.519635	 20.652510	 34.418552	 49.300438	 62.709316	 85.946358	 105.981590	 123.032448	 138.287460	 144.563324	 162.625458	 173.688721	 183.165451	 
mof_10245	 2.245501	 4.468533	 12.806748	 21.727467	 32.038345	 41.882885	 60.474899	 77.092224	 92.325768	 106.522392	 112.250565	 129.350510	 138.516174	 147.048050	 
mof_1025	 2.511463	 5.004484	 14.360785	 24.655756	 36.541248	 47.838337	 69.558517	 89.261528	 106.820580	 123.029877	 130.297516	 150.798050	 163.060379	 174.731216	 
mof_10256	 3.391018	 5.994519	 14.688359	 23.129784	 32.624760	 41.618282	 58.339867	 73.781570	 88.237465	 102.746361	 107.700851	 126.223015	 136.683746	 147.081482	 
mof_1026	 2.522131	 5.038671	 14.468596	 24.645302	 36.325092	 47.588787	 69.123062	 88.082237	 105.739891	 122.498444	 128.688934	 148.991699	 161.279419	 172.588425	 
mof_1027	 2.206169	 4.399759	 12.646828	 21.690506	 32.370132	 42.552715	 62.464710	 81.052299	 98.455292	 114.402893	 121.981079	 142.341766	 154.729645	 166.638092	 
mof_10278	 3.204243	 6.001678	 15.510064	 24.309038	 34.072235	 43.274166	 60.074734	 75.608643	 89.902191	 104.244926	 110.765015	 128.008026	 139.204071	 150.041428	 
mof_1028	 1.916687	 3.851126	 11.016007	 19.006792	 28.412104	 37.476185	 55.366745	 72.535370	 88.565926	 103.977524	 110.475563	 131.077698	 143.826538	 155.811493	 
mof_1029	 3.391654	 6.689894	 18.752436	 31.371784	 45.011639	 57.771370	 80.794250	 101.086998	 118.870155	 135.318787	 141.967850	 162.540787	 173.163620	 183.998688	 
mof_103	 92.911659	 117.294876	 149.731888	 163.867569	 172.970459	 180.404144	 184.682083	 189.125305	 193.863861	 193.791168	 196.824768	 197.849350	 199.658401	 201.451813	 
mof_1030	 2.216805	 4.410832	 12.701157	 21.764502	 32.592445	 42.922924	 62.419903	 81.359886	 98.599930	 114.729980	 121.620972	 142.603271	 154.805435	 166.283066	 
mof_1031	 2.291772	 4.555619	 12.860031	 21.832499	 32.154678	 41.540043	 60.980843	 78.647980	 95.530937	 110.919174	 117.657913	 138.600327	 150.445648	 162.371506	 
mof_1032	 2.595937	 5.141236	 14.510114	 24.587311	 35.913403	 46.837189	 67.690460	 86.902130	 103.830185	 120.149124	 127.023178	 147.194031	 159.602310	 170.742813	 
mof_1033	 4.886499	 9.632720	 26.452007	 43.803684	 62.117546	 78.496300	 106.673874	 128.769531	 148.628754	 165.424301	 171.033615	 190.855255	 200.851517	 210.430405	 
